"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"VAME",2,23,43,"Yes","Avg.Confidence",-2.46357291289027,1.86019553738834,-23.6674224002416,NA,NA,NA,-2.54498642493524,0.544262576238378,-16.7815126491471,-16.0478856200212,NA,NA,-1.32487597290418,21.8454057730539,-8.67336691452675,NA,NA,NA,1.36164919510486,1.91423018403213,50.6251270559961,8.72713191216971,NA,NA
"ACMI",20,5,14,"Yes","Avg.Confidence",-4.26221512086634,-20.5377154328212,-7.78057733884717,NA,NA,NA,0.896294790560429,-1.44974046914708,-12.3367003279766,-21.6391401603775,NA,NA,-2.28988392502227,11.4035442321854,5.25683137820634,NA,NA,NA,3.41100432294396,1.72275022083532,20.1002883188156,50.9252201287268,NA,NA
"ARUV",20,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",20,28,16,"Yes","Avg.Confidence",-2.19275340329225,-20.4737016063017,-19.0772617334679,NA,NA,NA,-1.04487292979599,-1.70297262091244,NA,NA,NA,NA,-1.06363973286474,-3.92236885584826,-3.66752633431731,NA,NA,NA,0.699750134963951,0.447407624295469,NA,NA,NA,NA
"EPAN",20,6,15,"Yes","Avg.Confidence",-4.38660575595008,-22.8745621085406,-24.7907010962049,NA,NA,NA,1.3303578496796,-1.5312658838004,NA,NA,NA,NA,-2.49089858514951,-0.144174893107838,-2.66001340658845,NA,NA,NA,3.68668038152887,1.1612912204289,NA,NA,NA,NA
"PAMY",20,67,62,"Yes","Avg.Confidence",-0.278571962849908,-14.0706157520341,-13.6380546360997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254605462089564,-4.97426744359548,-4.54450792386814,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",20,23,42,"Yes","Avg.Confidence",-2.44139680805258,1.55686577698833,-23.0801499556932,NA,NA,NA,-2.67810813527732,0.491922268691415,-15.6725858043645,-16.8967121281122,NA,NA,-1.30978854467193,21.646653818983,-8.19630494490655,NA,NA,NA,1.32891612495457,1.85957235147192,52.7378035647644,8.54547130028915,NA,NA
"ACMI",21,5,17,"Yes","Avg.Confidence",-4.09366152477113,-3.52449485244092,NA,NA,NA,NA,1.04570168054852,-0.466002678197553,NA,NA,NA,NA,-2.29621030858983,3.98643570840167,NA,NA,NA,NA,3.36150896189512,1.90768802572138,NA,NA,NA,NA
"ARUV",21,27,21,"Yes","Avg.Confidence",-2.04255815169617,-21.9227922920954,-11.660546142658,NA,NA,NA,-0.537544043851536,-0.356052269038363,-8.62175328229816,-11.5882685514725,NA,NA,-1.1861804847662,-1.86325733528505,3.31166457640984,NA,NA,NA,0.510146054370904,0.341358087556858,11.8697685093931,18.1980680317691,NA,NA
"CARU",21,28,17,"Yes","Avg.Confidence",-2.20551966514856,-19.7909518368025,-19.7537697637864,NA,NA,NA,-0.928867238508237,-1.45322645871428,NA,NA,NA,NA,-1.10445683119953,-3.48692827135048,-4.3027917647123,NA,NA,NA,0.667629526341402,0.529851379976806,NA,NA,NA,NA
"EPAN",21,6,15,"Yes","Avg.Confidence",-4.4435216443209,-24.600541467978,-25.8835147728224,NA,NA,NA,1.00173207864109,-0.902759509013808,NA,NA,NA,NA,-2.51410776672358,-0.805606260342385,-3.06411912216277,NA,NA,NA,3.4067396540949,1.50933108121285,NA,NA,NA,NA
"PAMY",21,67,61,"Yes","Avg.Confidence",-0.306264344613643,-13.6841592778399,-12.1406594187242,NA,NA,NA,-1.18892879237491,-0.383010372204322,NA,NA,NA,NA,0.358396483214495,-4.6869586244573,-3.10019208625575,NA,NA,NA,0.565652753056568,0.377816025781146,NA,NA,NA,NA
"VAME",21,23,40,"Yes","Avg.Confidence",-2.45589707042927,1.24982862920747,-22.5650315295045,NA,NA,NA,-2.64118177220399,0.363627074030973,-1.18298763049963,-21.0519474704932,NA,NA,-1.32725826229499,22.6934567664064,-7.98888382180426,NA,NA,NA,0.858585382878475,1.73538742957313,53.2371263358475,6.46193410648599,NA,NA
"ACMI",22,5,14,"Yes","Avg.Confidence",-4.49530073029576,-26.766613183357,-17.5930199212618,NA,NA,NA,0.604360863173655,-1.66312970462447,-16.6635542101013,-31.3475363901895,-13.5239520561541,-19.200463548743,-2.17686120575946,14.2701121406024,11.8106645848788,NA,NA,NA,3.41578677984531,2.26843648507056,23.5803411103775,67.5743579222295,18.1968804987056,16.6760652456169
"ARUV",22,27,21,"Yes","Avg.Confidence",-2.04255815169617,-21.9227922920954,-11.660546142658,NA,NA,NA,-0.537544043851536,-0.356052269038363,-8.62175328229816,-11.5882685514725,NA,NA,-1.1861804847662,-1.86325733528505,3.31166457640984,NA,NA,NA,0.510146054370904,0.341358087556858,11.8697685093931,18.1980680317691,NA,NA
"CARU",22,28,17,"Yes","Avg.Confidence",-2.21980550453425,-20.9488225635793,-18.9271267985096,NA,NA,NA,-0.93940820120903,-1.42521918898881,NA,NA,NA,NA,-1.11159826084185,-4.36181419064946,-3.66030247120691,NA,NA,NA,0.654420494577922,0.537339753237321,NA,NA,NA,NA
"CEVE",22,23,18,"Yes","Avg.Confidence",-2.69889949745359,-28.7130329654489,-27.6090656061663,NA,NA,NA,-0.222687973451369,-1.64068999983361,-11.5536764340853,-16.093555547522,NA,NA,-1.32986652293849,-1.48588017540465,-8.17418160051344,NA,NA,NA,1.84495930178599,0.172470990475478,20.0111855682028,32.7694235302414,NA,NA
"EPAN",22,6,18,"Yes","Avg.Confidence",-4.43717600150047,-26.04584723557,-23.4830128705909,NA,NA,NA,1.29555060001762,-0.660015635382482,NA,NA,NA,NA,-2.52554012067835,-3.04767397393898,-2.33505873363083,NA,NA,NA,3.64155132316777,1.66802488255635,NA,NA,NA,NA
"PAMY",22,67,64,"Yes","Avg.Confidence",-0.232113301954151,-13.1412109118891,-13.0681939635866,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295326069181759,-4.25536809991966,-4.14869917779717,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",22,23,42,"Yes","Avg.Confidence",-2.47237434614306,2.40724568808009,-23.8283716815182,NA,NA,NA,-2.45360310605012,0.482165125564903,-18.3998707187619,-13.7677706014368,NA,NA,-1.33241730695324,21.9232647490683,-8.7099525953732,NA,NA,NA,1.4117541508326,1.85033693524022,48.8413170638419,9.07894119902956,NA,NA
"ACMI",23,5,16,"Yes","Avg.Confidence",-4.86551960837554,-36.8147761478433,-27.2143730411597,NA,NA,NA,0.935280867852943,-6.39319268924932,-21.0682115153899,-43.5371501641005,-18.5201374160971,-53.4267241899875,-2.10677383667603,12.8016362712967,15.7675681346236,NA,NA,NA,4.05330141741169,3.84497418719578,33.733319456757,155.769698079544,33.0175432171517,36.6669819055369
"ARUV",23,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",23,28,18,"Yes","Avg.Confidence",-2.26602176001856,-21.7405266740159,-19.7714501802567,NA,NA,NA,-0.975974693280427,-0.962664446762215,NA,NA,NA,NA,-1.19051487362422,-4.79052275518902,-4.29402198403855,NA,NA,NA,0.620989105641064,0.512195487934114,NA,NA,NA,NA
"CEVE",23,23,20,"Yes","Avg.Confidence",-2.75989958673777,-30.6089625536894,-29.2237563788388,NA,NA,NA,-0.295949059959924,-2.12572295146599,-17.3875164599065,-13.8400870671937,-27.5372147463001,-28.2720542452628,-1.29902553830572,-1.85382942671299,-5.57215439622926,NA,NA,NA,2.0952701580696,0.561577366210539,23.2562514514404,42.5127024189412,16.8886399794738,17.9277114674016
"EPAN",23,6,18,"Yes","Avg.Confidence",-5.5710856948333,-47.60298708427,-43.4808161632267,NA,NA,NA,1.5818533422006,-0.699804073874717,NA,NA,NA,NA,-2.99214949988579,-10.8314739668789,-11.3030276144459,NA,NA,NA,4.14322944674789,1.65005041750893,NA,NA,NA,NA
"PAMY",23,67,66,"Yes","Avg.Confidence",-0.186164976642121,-12.8791046186935,-11.3672095380017,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335277642459294,-4.20329874567075,-2.67395045191423,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",23,23,43,"Yes","Avg.Confidence",-2.4481850503836,1.92814035487494,-23.1543361776851,NA,NA,NA,-2.10023606779487,0.487324109796039,-14.9330898269013,-15.5937086801667,NA,NA,-1.31784533959094,21.7545387741745,-8.37052784766114,NA,NA,NA,1.448723554996,1.85461264765832,47.5051423668697,8.88971464718367,NA,NA
"ACMI",24,5,15,"Yes","Avg.Confidence",-4.77643268687457,-35.5417947261578,-25.2689001139113,NA,NA,NA,0.859424725681419,-4.40925132890445,-15.6577638662738,-38.9479684496964,-14.6402411652602,-41.9078837118586,-2.1725806244096,13.4083126053817,11.945039859076,NA,NA,NA,3.91693812205845,3.34050859473783,36.712386572458,127.774490300844,20.4054951787654,30.0232457764723
"ARUV",24,27,20,"Yes","Avg.Confidence",-2.07975268856215,-23.3434379312798,-11.7433831691357,NA,NA,NA,-0.645550507328291,-0.468114387466084,-9.66637218343545,-13.1562034867229,NA,NA,-1.1862676888607,-1.2480335927333,3.43976817311964,NA,NA,NA,0.606120239433,0.400489808720054,14.3045161253897,23.4081154768642,NA,NA
"CARU",24,28,16,"Yes","Avg.Confidence",-2.26094561710269,-21.366330397282,-19.4151559811974,NA,NA,NA,-1.21646066744031,-1.44742606499384,NA,NA,NA,NA,-1.10540564771171,-4.37148939245532,-3.82067908228146,NA,NA,NA,0.664572795787675,0.525198395941635,NA,NA,NA,NA
"EPAN",24,6,18,"Yes","Avg.Confidence",-4.43369866315219,-26.2298952311753,-23.1260697072927,NA,NA,NA,1.28654938288109,-0.657195924270885,NA,NA,NA,NA,-2.52366661211817,-3.21030633108332,-2.09476573397893,NA,NA,NA,3.62985608332371,1.67086609435545,NA,NA,NA,NA
"PAMY",24,67,61,"Yes","Avg.Confidence",-0.298481126972204,-13.4988889381151,-11.4094431201215,NA,NA,NA,-0.884129267381003,-0.336245000465862,NA,NA,NA,NA,0.331311693502283,-4.61603015038913,-2.51291650556082,NA,NA,NA,0.515704913048011,0.305692062575142,NA,NA,NA,NA
"VAME",24,23,41,"Yes","Avg.Confidence",-2.51449475410294,2.39740549830493,-24.8828219326619,NA,NA,NA,-2.17327915254145,0.380165466042798,-15.7105934115318,-15.4269304641975,NA,NA,-1.35257564238065,22.8088819562092,-9.34747833691149,NA,NA,NA,1.49035294078088,1.7627678168393,49.3428229940208,9.39051820456397,NA,NA
"ACMI",25,5,13,"Yes","Avg.Confidence",-4.1726768828609,-14.6857323729015,NA,NA,NA,NA,0.689449782956392,-1.13987078450621,-10.2043248668845,-17.9246844773418,NA,NA,-2.29295536147421,9.11809965341453,NA,NA,NA,NA,3.15250152873362,1.68448375107533,12.6199202844082,32.9224673531262,NA,NA
"ARUV",25,27,19,"Yes","Avg.Confidence",-2.09625921364599,-23.2995160491081,-11.1857168229996,NA,NA,NA,-0.980584608763488,-0.485816671346489,-10.3197814184923,-12.9542733695728,NA,NA,-1.20245206444692,-1.60091199361436,3.66781136766953,NA,NA,NA,0.711084892464849,0.410752755681335,12.9765756384264,23.6430429202647,NA,NA
"CARU",25,28,13,"Yes","Avg.Confidence",-2.09413996621144,-22.4551868348521,-20.6849878082487,NA,NA,NA,-2.33132969736218,-3.782869028313,-12.6979614232695,-31.6492467214902,-11.2967762453739,-51.5626732325517,-1.00709229047083,-3.29617363999288,-3.16240903673874,NA,NA,NA,0.323151000035734,0.925867055106521,20.9742263737665,22.4582658418436,17.0483169421385,31.1765635315972
"EPAN",25,6,18,"Yes","Avg.Confidence",-4.69361163333618,-31.6932501635657,-28.4136844769022,NA,NA,NA,1.52363340450096,-0.899968980271758,NA,NA,NA,NA,-2.63666661000104,-5.22898770432266,-4.56646212262379,NA,NA,NA,3.91422282121748,1.5183926244244,NA,NA,NA,NA
"PAMY",25,67,63,"Yes","Avg.Confidence",-0.240359300470231,-13.0580516075792,-11.4893451364547,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281983395483222,-4.31099742370515,-2.7453783942741,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",25,23,44,"Yes","Avg.Confidence",-2.54671917016581,1.77326064750765,-24.8545552117112,NA,NA,NA,-2.77008237660831,0.580452746924953,-0.692979310244112,-19.8352425448436,NA,NA,-1.38163256998462,24.1274895064939,-9.76824360257305,NA,NA,NA,0.850745530006387,1.96863020604903,56.0751491854062,8.01927344633804,NA,NA
"ACMI",26,5,17,"Yes","Avg.Confidence",-4.14916935620987,-12.1490189807079,NA,NA,NA,NA,1.19623075717788,-0.768405408009697,-9.27863787092831,-15.4174121724994,NA,NA,-2.29362309440787,9.21062752632422,NA,NA,NA,NA,3.53368317949109,1.80360095130419,13.1500389550278,24.61434729936,NA,NA
"ARUV",26,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",26,28,16,"Yes","Avg.Confidence",-2.24670002638026,-20.3334498077914,-19.9850274885716,NA,NA,NA,-1.19962674198442,-1.46297620022676,NA,NA,NA,NA,-1.09952820391404,-3.63144871293334,-4.28519305527244,NA,NA,NA,0.66682039809678,0.522389760503856,NA,NA,NA,NA
"EPAN",26,6,16,"Yes","Avg.Confidence",-5.46481462642325,-45.5231530695171,-42.3313881006937,NA,NA,NA,1.56180064951252,-1.20869665704604,NA,NA,NA,NA,-2.92671789220594,-9.28933994626277,-10.2822379990811,NA,NA,NA,4.11302041140151,1.33634410667519,NA,NA,NA,NA
"PAMY",26,67,62,"Yes","Avg.Confidence",-0.249346337001477,-11.9355634549035,-11.2250057915313,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268268416030426,-3.3244364242077,-2.59600596941106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",26,23,40,"Yes","Avg.Confidence",-2.46368051938967,2.41182088544499,-23.5640783744443,NA,NA,NA,-2.55440006352552,0.368916048530462,-18.582659393331,-13.3782848969298,NA,NA,-1.32523528042242,21.9363867016918,-8.36416403950626,NA,NA,NA,1.42272337221911,1.73812663467856,50.505203409691,9.3283656692854,NA,NA
"ACMI",27,5,16,"Yes","Avg.Confidence",-4.74851407129967,-34.1440380629623,-24.5431091181479,NA,NA,NA,0.946435075718183,-4.63746821886964,-16.4939491379543,-46.7939576629858,-16.1273187349323,-44.9751033445106,-2.12737627986696,14.3740327932678,13.9099410316495,NA,NA,NA,3.96466876730361,3.53639514878177,35.0229588908034,131.046822316875,24.6381086996347,31.378721745545
"ARUV",27,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",27,28,14,"Yes","Avg.Confidence",-2.12987900205787,-21.7303252600828,-21.9897289084937,NA,NA,NA,-2.02038578571822,-1.78447664406138,NA,NA,NA,NA,-1.06303154215509,-4.17532474423755,-5.41577315047792,NA,NA,NA,0.352699753169167,-0.159966518638076,NA,NA,NA,NA
"EPAN",27,6,18,"Yes","Avg.Confidence",-4.49734537269375,-25.6210744546385,-26.2833281914633,NA,NA,NA,1.5133963327153,-0.904207947207495,NA,NA,NA,NA,-2.55533566696351,-2.35823995646035,-4.02077664176913,NA,NA,NA,3.87596598642311,1.5095411239357,NA,NA,NA,NA
"PAMY",27,67,64,"Yes","Avg.Confidence",-0.241061836167175,-14.7702330907711,-12.5406902337629,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291337524362239,-5.72205498655892,-3.52843025413704,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",27,23,43,"Yes","Avg.Confidence",-2.45043777830627,1.75836492286674,-23.2369930038561,NA,NA,NA,-2.13654423858874,0.491628842490886,-14.1913152830319,-16.5837680288437,NA,NA,-1.31764476983032,21.8321723217602,-8.42541267758244,NA,NA,NA,1.42760403983256,1.86079034354007,48.219770868925,8.69230232155206,NA,NA
"ACMI",28,5,18,"Yes","Avg.Confidence",-4.09329185003191,-3.76145388247455,NA,NA,NA,NA,1.45436677711848,-0.914669500303004,NA,NA,NA,NA,-2.29598332628865,3.5813984365373,NA,NA,NA,NA,3.70697728440832,1.63811653048258,NA,NA,NA,NA
"ARUV",28,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",28,28,17,"Yes","Avg.Confidence",-2.2530688827752,-22.8090352198982,-20.7581677022629,NA,NA,NA,-1.14533885721043,-1.40028853590796,-14.3264757151696,-10.2549255323566,NA,NA,-1.12091044117631,-3.50284459089559,-4.6839304073542,NA,NA,NA,0.732507119406786,0.504323456608086,24.3925670727656,9.4381786351835,NA,NA
"EPAN",28,6,16,"Yes","Avg.Confidence",-5.36486864896528,-46.2045327967397,-38.5443691378965,NA,NA,NA,1.10387733460041,-0.683353410785384,NA,NA,NA,NA,-2.86438792856843,-9.45724557879426,-8.03904113032698,NA,NA,NA,3.61653739807838,1.66265309271874,NA,NA,NA,NA
"PAMY",28,67,63,"Yes","Avg.Confidence",-0.227102459098335,-11.4396293629752,-10.7374877557677,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287570289618261,-2.93237238378991,-2.20494755511369,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",28,23,42,"Yes","Avg.Confidence",-2.54217996246875,2.79937220973127,-25.5506713105729,NA,NA,NA,-2.72440470570387,0.485382184668483,-18.8294195257867,-13.8450917599119,NA,NA,-1.36946111843427,23.1640133510508,-9.76887101225287,NA,NA,NA,1.45304057700427,1.86909747888238,54.2417791865569,9.66510826219896,NA,NA
"ACMI",29,5,17,"Yes","Avg.Confidence",-4.1474101076815,-12.1237375086849,NA,NA,NA,NA,1.03422108287803,-0.523364568704316,-8.42996613167151,-14.0365791615035,NA,NA,-2.29306342254658,8.32665771463622,NA,NA,NA,NA,3.39635725385297,1.93239829017856,10.4262053008176,22.1125804362009,NA,NA
"ARUV",29,27,21,"Yes","Avg.Confidence",-2.04255815169617,-21.9227922920954,-11.660546142658,NA,NA,NA,-0.537544043851536,-0.356052269038363,-8.62175328229816,-11.5882685514725,NA,NA,-1.1861804847662,-1.86325733528505,3.31166457640984,NA,NA,NA,0.510146054370904,0.341358087556858,11.8697685093931,18.1980680317691,NA,NA
"CARU",29,28,17,"Yes","Avg.Confidence",-2.22128083998242,-26.7648122580834,-21.9778670862464,NA,NA,NA,-1.5325073415533,-10.7418103740299,-10.3338129288682,-92.9611892563946,-12.4456862890952,-171.142495151537,-1.04598783360738,-4.45112927433419,-2.28441135760092,NA,NA,NA,0.820248938751635,-1.3635297682892,29.4933395382326,13.6286820018666,25.4325599810189,-20.5094917015274
"EPAN",29,6,19,"Yes","Avg.Confidence",-4.43856358359737,-24.4460814248025,-24.7930976150675,NA,NA,NA,1.33831750708446,-0.479572278056267,NA,NA,NA,NA,-2.53349211888765,-2.17978671063249,-3.54433115044366,NA,NA,NA,3.6928247196283,1.78367641372906,NA,NA,NA,NA
"PAMY",29,67,65,"Yes","Avg.Confidence",-0.205265509033285,-13.1249323042491,-11.3957510718297,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317094593141561,-4.40515848701295,-2.67022619154808,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",29,23,42,"Yes","Avg.Confidence",-2.44159305448543,1.59974623621999,-23.1146914723429,NA,NA,NA,-2.53114696191463,0.491427580138287,-16.1756606615817,-16.7213007781257,NA,NA,-1.31094251754491,21.5404640000223,-8.25308313730109,NA,NA,NA,1.33672571672563,1.85825862485244,50.2198533563851,8.53644269108228,NA,NA
"ACMI",3,5,17,"Yes","Avg.Confidence",-4.8875120023989,-38.418028905542,-27.5697776443838,NA,NA,NA,1.21998903086866,-4.77310097982364,-14.4609955237064,-24.9291226919261,-14.9897099935385,-45.315877939971,-2.21015129059341,11.0107914359835,10.1945624953098,NA,NA,NA,4.30113167471268,3.27054823157991,38.7403263263295,133.277914191681,20.8709187956833,31.5221234527751
"ARUV",3,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",3,28,17,"Yes","Avg.Confidence",-2.20838467667718,-20.2198314140164,-19.3206260082399,NA,NA,NA,-0.932993050090482,-1.43982564185664,NA,NA,NA,NA,-1.10612044343408,-3.83829598856284,-3.98719372916489,NA,NA,NA,0.661121852304416,0.533429694237955,NA,NA,NA,NA
"EPAN",3,6,18,"Yes","Avg.Confidence",-5.30860445651308,-43.4635554933874,-38.809561466101,NA,NA,NA,1.68132787096208,-0.920760603328416,NA,NA,NA,NA,-2.88845004516888,-9.53163180597876,-9.21615060878098,NA,NA,NA,4.20020740699993,1.50837300946166,NA,NA,NA,NA
"PAMY",3,67,60,"Yes","Avg.Confidence",-0.324901024115155,-13.0725901018864,-13.2997291825815,NA,NA,NA,-1.0747221738086,-0.386671153143023,NA,NA,NA,NA,0.338963298014655,-4.03480731712723,-4.18472621335269,NA,NA,NA,0.559705567183066,0.334042994693682,NA,NA,NA,NA
"VAME",3,23,42,"Yes","Avg.Confidence",-2.49299484538585,1.46626366929995,-23.5075512621352,NA,NA,NA,-2.6943717579536,0.468332111317449,-0.98706078519778,-19.9520739910404,NA,NA,-1.3496470625005,23.2877671233831,-8.74552196037256,NA,NA,NA,0.855705079811537,1.84608608622462,54.4068822514998,7.61173838631826,NA,NA
"ACMI",30,5,14,"Yes","Avg.Confidence",-4.74769412792211,-34.5377731569978,-23.8196120560376,NA,NA,NA,0.673356184540981,-5.49466708404763,-21.2981417782478,-37.1005152622131,-16.3380412099462,-44.3220242904788,-2.15819339284652,11.6295519274654,13.6966506321336,NA,NA,NA,3.74281793185052,3.4815000115311,30.6335708357641,137.388541218091,24.840766363177,32.5786373722064
"ARUV",30,27,19,"Yes","Avg.Confidence",-2.22685269015436,-28.8020609102584,-13.8549218175071,NA,NA,NA,-0.988993403346304,-0.822912370311618,-11.213562560189,-10.5690170785897,NA,NA,-1.15373432868003,-3.06990691966402,0.466659206459297,NA,NA,NA,0.920710462329465,0.548602691593108,22.1060176742522,38.4499935086345,NA,NA
"CARU",30,28,18,"Yes","Avg.Confidence",-2.2437136850197,-22.0224329493828,-21.0492871720106,NA,NA,NA,-1.03188015226577,-1.11900524404298,-13.6917328605543,-7.89176258917934,NA,NA,-1.15604656043552,-3.01587704531199,-5.12819232801041,NA,NA,NA,0.694058702804695,0.511178085822417,21.378220559082,8.90779684755624,NA,NA
"EPAN",30,6,15,"Yes","Avg.Confidence",-5.18858362374802,-43.091939442273,-35.8288930004706,NA,NA,NA,1.06970937375286,-0.907721081892695,NA,NA,NA,NA,-2.78730598129027,-8.0470832454629,-6.58614976835682,NA,NA,NA,3.56107830369309,1.51890585639891,NA,NA,NA,NA
