"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Mod.ID","deltaAIC","Weight","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"COST",39,12,12,"No","Unavg","Mod.3",1.9999490751797,0.268946427613133,0.0975335757346518,-1.22047676363285,-0.0024530228640863,NA,0.00300673490871698,NA,NA,NA,NA,NA,NA,NA,NA
"COST",39,12,12,"No","Avg",NA,NA,NA,NA,-1.21937705223,-0.00245302501727876,0,0.00080865061247913,0,0,0,0,0,0,0,0
"EPAN",39,18,26,"Yes","Unavg","Mod.15",0,0.609574464795048,0.124965431336052,-7.40354016863541,0.00886756043506135,-3.85568038332865e-06,NA,NA,NA,4.61048620193673,-0.411692695113433,-0.0021291992582631,0.000276435636617541,NA,NA
"EPAN",39,18,26,"Yes","Unavg","Mod.7",0.891047709672023,0.390425535204952,0.110292506236068,-6.54502409151155,0.00769061407225054,-3.53587059889458e-06,NA,NA,NA,2.46118911499307,-0.099092555845034,NA,NA,NA,NA
"EPAN",39,18,26,"Yes","Avg",NA,NA,NA,NA,-7.06835356974227,0.00840805052145342,-3.7308184770772e-06,0,0,0,3.77134573645231,-0.289645618434426,-0.00129790549829774,0.000168508105241416,0,0
"GAOV",39,11,6,"No","Unavg","Mod.6",0,0.557265404320193,0.108347912702942,-14.2355292686285,0.0204408446379186,-8.99728296301128e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAOV",39,11,6,"No","Unavg","Mod.7",0.46014226331269,0.442734595679807,0.117867101034985,-13.9932980107437,0.0204888648923029,-9.01727398532289e-06,-0.629567234972568,NA,NA,NA,NA,NA,NA,NA,NA
"GAOV",39,11,6,"No","Avg",NA,NA,NA,NA,-14.1282851106078,0.0204621048658278,-9.00613368019164e-06,-0.278731195228834,0,0,0,0,0,0,0,0
"GASH",39,21,23,"No","Unavg","Mod.2",0,0.522791892025535,0.182163020965583,0.238630040622279,-0.00361468385283276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",39,21,23,"No","Unavg","Mod.3",1.88785492375513,0.203416583346678,0.182499451195208,0.183350356223453,-0.0036153025162863,NA,0.109335279587018,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",39,21,23,"No","Unavg","Mod.6",1.29363303022922,0.273791524627787,0.18428209038706,-0.455944546165864,-0.0015808145339498,-1.2883014376633e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",39,21,23,"No","Avg",NA,NA,NA,NA,0.0372166010089459,-0.00305795351752808,-3.52726014798005e-07,0.022240609012845,0,0,0,0,0,0,0,0
"GOOB",39,20,41,"No","Unavg","Mod.15",0.9355366532277,0.266864954757801,0.120389810607829,-5.67222171119146,0.00792675858480921,-4.49023478913525e-06,1.7031156079584,-0.00104053975191088,NA,NA,NA,NA,NA,NA,NA
"GOOB",39,20,41,"No","Unavg","Mod.31",0.654646043355626,0.307104489992039,0.125810243684455,-3.93104235718181,0.0039505638492505,-2.47869851444548e-06,-1.45344565906093,0.00641023805429885,-3.93879098000358e-06,NA,NA,NA,NA,NA,NA
"GOOB",39,20,41,"No","Unavg","Mod.7",0,0.426030555250159,0.117860161746666,-5.02302648883623,0.00708332477374943,-4.39926244783829e-06,0.820482039438466,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",39,20,41,"No","Avg",NA,NA,NA,NA,-4.86092071264791,0.00634632275359387,-3.83372597032101e-06,0.357692600642827,0.00169092929457562,-1.20962039509924e-06,0,0,0,0,0,0
"GYDR",39,17,22,"No","Unavg","Mod.6",0,0.65525553494194,0.0578092044403075,-3.9693147303623,0.0041721019133,-2.68422972206014e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",39,17,22,"No","Unavg","Mod.7",1.28444365527253,0.34474446505806,0.0601541923070299,-4.12106719943308,0.00417865317482444,-2.68798115804225e-06,0.282141280689844,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",39,17,22,"No","Avg",NA,NA,NA,NA,-4.02163055413335,0.0041743604244497,-2.68552300885099e-06,0.0972666448822165,0,0,0,0,0,0,0,0
"HIAL",39,12,8,"No","Unavg","Mod.2",0,0.334507633796955,0.0546970639907768,-1.96615422956997,-0.00171591009486102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",39,12,8,"No","Unavg","Mod.3",1.1734431292607,0.186035615430659,0.0591959078727659,-1.77518986164227,-0.0017181346882783,NA,-0.419199784078226,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",39,12,8,"No","Unavg","Mod.6",0.162775105774386,0.308361300154941,0.0646968453341127,-3.63268544434423,0.00238666331439771,-2.12911981375297e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",39,12,8,"No","Unavg","Mod.7",1.34087621861198,0.171095450617445,0.0691703364041427,-3.44145122266968,0.00238181037352612,-2.12752550379748e-06,-0.417876777083323,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",39,12,8,"No","Avg",NA,NA,NA,NA,-2.69693839182276,0.000249852252036649,-1.02054808872685e-06,-0.149482905297029,0,0,0,0,0,0,0,0
"HODI",39,17,11,"No","Unavg","Mod.15",1.14010407310732,0.21044653679725,0.163476967156659,-3.71614298118951,0.00570716903121297,-5.10037362517151e-06,1.1753501823604,-0.00255041806343891,NA,NA,NA,NA,NA,NA,NA
"HODI",39,17,11,"No","Unavg","Mod.2",1.89880833859681,0.144009534063414,0.13508668013078,-0.63613622776379,-0.00305757519215537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",39,17,11,"No","Unavg","Mod.6",0,0.372145041748509,0.151463826317933,-2.99621615710051,0.00383354589739575,-4.42879642709231e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",39,17,11,"No","Unavg","Mod.7",0.61670364140727,0.273398887390827,0.157274434256918,-2.78103853724607,0.00382777240657673,-4.4303341788135e-06,-0.468137162589487,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",39,17,11,"No","Avg",NA,NA,NA,NA,-2.74901893114168,0.00323387779392369,-3.93275903230246e-06,0.119360196003498,-0.000536726648835867,0,0,0,0,0,0,0
"LIBO",39,48,63,"No","Unavg","Mod.15",1.35185539706004,0.235977989867507,0.202390105207924,-5.40366369638018,0.0116084181863512,-7.54705879878859e-06,0.972646990274146,-0.000774139119043348,NA,NA,NA,NA,NA,NA,NA
"LIBO",39,48,63,"No","Unavg","Mod.6",0.870945705850829,0.300123297835754,0.196756245153669,-4.8299428121697,0.0110552010721732,-7.46908705827345e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",39,48,63,"No","Unavg","Mod.7",0,0.463898712296739,0.20135246318471,-5.045362556212,0.0111095926330299,-7.50424990980521e-06,0.376320027910348,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",39,48,63,"No","Avg",NA,NA,NA,NA,-5.06526125503521,0.0112109803097784,-7.50379867441295e-06,0.404097657974657,-0.000182679793189652,0,0,0,0,0,0,0
"LUPE",39,35,32,"No","Unavg","Mod.6",0,1,0.400226272862258,-35.6169741112323,0.036169729619143,-9.22249975060506e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LUPE",39,35,32,"No","Avg",NA,NA,NA,NA,-35.6169741112323,0.036169729619143,-9.22249975060506e-06,0,0,0,0,0,0,0,0,0
"MANE",39,61,58,"No","Unavg","Mod.6",0,0.721890115882522,0.260751636895639,-3.963292586392,0.0111920375769396,-8.96100096801594e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",39,61,58,"No","Unavg","Mod.7",1.90771326207721,0.278109884117478,0.260893258423477,-3.92969634513324,0.0111923999060101,-8.96168738873276e-06,-0.0675672505950796,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",39,61,58,"No","Avg",NA,NA,NA,NA,-3.95394913962874,0.0111921383442354,-8.96119186840195e-06,-0.0187911202331341,0,0,0,0,0,0,0,0
"MEFE",39,26,16,"No","Unavg","Mod.31",0,0.698626989068961,0.0520877978690891,-4.18447779350178,0.00255038359747058,-8.64743145539406e-07,-7.50974713483004,0.0131651652664447,-5.58489718061863e-06,NA,NA,NA,NA,NA,NA
"MEFE",39,26,16,"No","Unavg","Mod.7",1.68153645641172,0.301373010931039,0.0344549299186613,-5.94588135945347,0.00597570969960967,-2.31240698046889e-06,-0.516571482242984,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",39,26,16,"No","Avg",NA,NA,NA,NA,-4.71531728963731,0.00358268443829291,-1.30102995428808e-06,-5.40219273244025,0.00919753977069152,-3.90175990155532e-06,0,0,0,0,0,0
"OPHO",39,29,10,"No","Unavg","Mod.31",0,1,0.159948214495838,-0.476694350705122,-0.00161149233818359,-6.02477747479212e-07,-11.5020091127467,0.0214889685549458,-9.80731729839142e-06,NA,NA,NA,NA,NA,NA
"OPHO",39,29,10,"No","Avg",NA,NA,NA,NA,-0.476694350705122,-0.00161149233818359,-6.02477747479212e-07,-11.5020091127467,0.0214889685549458,-9.80731729839142e-06,0,0,0,0,0,0
"PAMY",39,127,101,"Yes","Unavg","Mod.7",0,1,0.0460100867730798,-1.85463017727606,0.00344818452180383,-1.82701724173018e-06,NA,NA,NA,0.553850699398087,-0.449011488248853,NA,NA,NA,NA
"PAMY",39,127,101,"Yes","Avg",NA,NA,NA,NA,-1.85463017727606,0.00344818452180383,-1.82701724173018e-06,0,0,0,0.553850699398087,-0.449011488248853,0,0,0,0
"PHEM",39,61,54,"No","Unavg","Mod.6",0,0.639752173404635,0.467882330866276,-34.959403235301,0.037484820876766,-9.89053913606333e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHEM",39,61,54,"No","Unavg","Mod.7",1.14857734097995,0.360247826595365,0.469216216301455,-34.9092739495141,0.0375582448452627,-9.90886078060832e-06,-0.243469400866908,NA,NA,NA,NA,NA,NA,NA,NA
"PHEM",39,61,54,"No","Avg",NA,NA,NA,NA,-34.9413442690475,0.037511271701837,-9.89713946869031e-06,-0.0877093225047794,0,0,0,0,0,0,0,0
"POMU",39,20,11,"No","Unavg","Mod.11",1.99655134664818,0.156815832496321,0.204396070759307,0.413223879817698,-0.00406927092034921,NA,-0.616642433854708,-9.72091979516443e-05,NA,NA,NA,NA,NA,NA,NA
"POMU",39,20,11,"No","Unavg","Mod.2",0.987497231131471,0.259718702829116,0.192764061488167,0.122283840195208,-0.00407292354313639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",39,20,11,"No","Unavg","Mod.3",0,0.42553523314911,0.204382658691918,0.434962808679072,-0.00410439445907077,NA,-0.675304333674889,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",39,20,11,"No","Unavg","Mod.7",1.98238877162945,0.157930231525453,0.204451150058727,0.549897056332455,-0.00445217156518555,2.26159581179676e-07,-0.676594525150631,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",39,20,11,"No","Avg",NA,NA,NA,NA,0.368496816697624,-0.00414563746553057,3.57174350174058e-08,-0.490919813700325,-1.52439413030867e-05,0,0,0,0,0,0,0
"PTAQ",39,47,21,"No","Unavg","Mod.15",0.80525137286412,0.400681654294687,0.104604439600726,-2.58637870482839,0.00382949584684175,-2.80246806829445e-06,-1.71211142926978,0.000927443162607411,NA,NA,NA,NA,NA,NA,NA
"PTAQ",39,47,21,"No","Unavg","Mod.7",0,0.599318345705313,0.101970644309912,-2.80310680487896,0.00402714847432453,-2.74186006684137e-06,-0.911814785547837,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",39,47,21,"No","Avg",NA,NA,NA,NA,-2.71626783121855,0.00394795269256904,-2.76614458112709e-06,-1.23247896868083,0.000371609460657834,0,0,0,0,0,0,0
"RHAL",39,24,16,"No","Unavg","Mod.2",0,0.523455331125239,0.133240083503766,-6.10188235751107,0.00241371739376009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RHAL",39,24,16,"No","Unavg","Mod.3",0.187780473804764,0.476544668874761,0.139069305171956,-5.9072381942554,0.00242241241793205,NA,-0.456917469124697,NA,NA,NA,NA,NA,NA,NA,NA
"RHAL",39,24,16,"No","Avg",NA,NA,NA,NA,-6.00912571918399,0.00241786096117498,0,-0.217741584027123,0,0,0,0,0,0,0,0
"RULA",39,18,10,"No","Unavg","Mod.15",1.95148184094833,0.176634575832287,0.203428754552384,-26.8353042904204,0.0352142603115373,-1.2284698570516e-05,-0.0160714913972341,-0.000442672158853049,NA,NA,NA,NA,NA,NA,NA
"RULA",39,18,10,"No","Unavg","Mod.6",0.55693105684847,0.354730535811522,0.192484430290639,-26.7365682892688,0.0348353817071538,-1.22072141834473e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",39,18,10,"No","Unavg","Mod.7",0,0.468634888356192,0.203224951514503,-26.572617276042,0.0350046609828672,-1.22667798101879e-05,-0.64789284049443,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",39,18,10,"No","Avg",NA,NA,NA,NA,-26.6771753161722,0.034981634943206,-1.22488151361282e-05,-0.306463970037826,-7.8191209011771e-05,0,0,0,0,0,0,0
"RUPA",39,33,20,"No","Unavg","Mod.15",1.90905750614564,0.158973949282444,0.108423824965462,-5.5021480250714,0.00912665685081398,-5.26935680999999e-06,-0.274299428086939,-0.000330067839539263,NA,NA,NA,NA,NA,NA,NA
"RUPA",39,33,20,"No","Unavg","Mod.31",1.11382665822748,0.236596408491479,0.115758133158211,-7.49810947081767,0.0137856877403166,-7.75501492837293e-06,3.68891914306769,-0.00966051644507663,4.96232783305602e-06,NA,NA,NA,NA,NA,NA
"RUPA",39,33,20,"No","Unavg","Mod.6",1.53672756782538,0.191503352877485,0.0989053087134749,-5.61908017372378,0.008944213251376,-5.23633809229704e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",39,33,20,"No","Unavg","Mod.7",0,0.412926289348591,0.108185204145203,-5.38265706377058,0.00897206065282321,-5.25284305769677e-06,-0.555258462758027,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",39,33,20,"No","Avg",NA,NA,NA,NA,-5.94743727388789,0.010130191430934,-5.8443124359351e-06,0.599897740440309,-0.00233811568306068,1.17406894305836e-06,0,0,0,0,0,0
"RUPE",39,23,21,"No","Unavg","Mod.15",1.15559301769395,0.288328404289733,0.0427461202574304,-7.66238642144505,0.00849380759839617,-3.22086670873667e-06,1.53067192406903,-0.00140634621223854,NA,NA,NA,NA,NA,NA,NA
"RUPE",39,23,21,"No","Unavg","Mod.6",0,0.513832137828316,0.0342130261061067,-6.626796805769,0.0072940260428982,-2.99399424621651e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",39,23,21,"No","Unavg","Mod.7",1.9088814979811,0.197839457881951,0.034486377550359,-6.58095227911161,0.00729458067722186,-2.99415139692604e-06,-0.0945749691808918,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",39,23,21,"No","Avg",NA,NA,NA,NA,-6.91631685085514,0.0076400668728451,-3.05943911192341e-06,0.422625532725969,-0.000405489559253648,0,0,0,0,0,0,0
"RUSP",39,15,21,"No","Unavg","Mod.2",0,0.370290153172915,0.0510996343245471,-1.49851076328788,-0.00152801955720167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",39,15,21,"No","Unavg","Mod.3",0.902521693348604,0.235809918263815,0.054915820159388,-1.69263161321722,-0.00153032602341077,NA,0.364050849811422,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",39,15,21,"No","Unavg","Mod.6",0.862705559698838,0.24055147892654,0.0550542700625082,-2.42962277525942,0.000701274801419957,-1.10797844572865e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",39,15,21,"No","Unavg","Mod.7",1.76314823107447,0.15334844963673,0.0588776851374675,-2.62584401016264,0.000703508020846794,-1.11008417143348e-06,0.364158610346718,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",39,15,21,"No","Avg",NA,NA,NA,NA,-1.94114156220123,-0.000650102095465553,-4.36755540394354e-07,0.141689959456439,0,0,0,0,0,0,0,0
"SOSI",39,48,22,"No","Unavg","Mod.15",1.87271420593129,0.28163677778595,0.144664684240743,-10.044054897382,0.0122395704447851,-4.13564581836437e-06,-1.33951070381721,0.000301470806020452,NA,NA,NA,NA,NA,NA,NA
"SOSI",39,48,22,"No","Unavg","Mod.7",0,0.71836322221405,0.144389592633155,-10.1459581580443,0.0122868754595612,-4.11797014824419e-06,-0.913928073743493,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",39,48,22,"No","Avg",NA,NA,NA,NA,-10.1172584520655,0.0122735526276266,-4.12294826702204e-06,-1.03378779435913,8.49052664041333e-05,0,0,0,0,0,0,0
"SPBE",39,17,32,"Yes","Unavg","Mod.7",0,1,0.121477979168513,-3.90872242632485,0.00469486847811042,-3.52512123899129e-06,NA,NA,NA,1.32895544049158,0.626241285107752,NA,NA,NA,NA
"SPBE",39,17,32,"Yes","Avg",NA,NA,NA,NA,-3.90872242632485,0.00469486847811042,-3.52512123899129e-06,0,0,0,1.32895544049158,0.626241285107752,0,0,0,0
"TITR",39,34,40,"No","Unavg","Mod.6",0,0.670143575442392,0.0476464538214644,-2.42788972559936,0.00206035720530135,-1.54253711549635e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",39,34,40,"No","Unavg","Mod.7",1.41766899688804,0.329856424557608,0.0488584080201444,-2.52682611115393,0.00206303185197621,-1.54422081557165e-06,0.189821537549166,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",39,34,40,"No","Avg",NA,NA,NA,NA,-2.46052452799705,0.00206123945469048,-1.54309249478322e-06,0.0626138536799957,0,0,0,0,0,0,0,0
"TRBO",39,10,27,"No","Unavg","Mod.15",0.407458050749938,0.369976952070054,0.205445125491344,-5.43679647774,0.00828413397213417,-6.32930875398525e-06,2.79344709835993,-0.00250080765015446,NA,NA,NA,NA,NA,NA,NA
"TRBO",39,10,27,"No","Unavg","Mod.31",1.88833329182896,0.176443919873268,0.207213899226367,-4.16005139126867,0.00476880108613669,-4.11784094216151e-06,0.658056418933266,0.00377204907640168,-4.26022913291596e-06,NA,NA,NA,NA,NA,NA
"TRBO",39,10,27,"No","Unavg","Mod.7",0,0.453579128056679,0.200018980189372,-4.01540185072804,0.00583562687786873,-5.82570079161859e-06,1.10446195819572,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",39,10,27,"No","Avg",NA,NA,NA,NA,-4.56680763445953,0.00655328314521186,-5.71068264414084e-06,1.65058198924468,-0.000259686067122971,-7.51691527769984e-07,0,0,0,0,0,0
"VAAL",39,11,8,"No","Unavg","Mod.6",0,0.681014468070533,0.155413222111214,-17.146115565667,0.0295211760302966,-1.46775273540742e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAAL",39,11,8,"No","Unavg","Mod.7",1.51687560790359,0.318985531929467,0.15815022933449,-17.0010975877341,0.0295357652360955,-1.46838518352521e-05,-0.331165532255759,NA,NA,NA,NA,NA,NA,NA,NA
"VAAL",39,11,8,"No","Avg",NA,NA,NA,NA,-17.0998569288368,0.0295258297758688,-1.46795447720669e-05,-0.105637013463308,0,0,0,0,0,0,0,0
"VADE",39,34,64,"No","Unavg","Mod.11",1.20792288759066,0.353437901699355,0.412116189117686,-8.96163532714668,0.00458662178160083,NA,-0.421110598354519,0.000936563219964807,NA,NA,NA,NA,NA,NA,NA
"VADE",39,34,64,"No","Unavg","Mod.3",0,0.646562098300645,0.41074534634772,-9.87720602621772,0.00513078195882657,NA,1.11632229414255,NA,NA,NA,NA,NA,NA,NA,NA
"VADE",39,34,64,"No","Avg",NA,NA,NA,NA,-9.55360863948064,0.00493845512759956,0,0.572935238614813,0.000331016939273153,0,0,0,0,0,0,0
"VAME",39,95,108,"Yes","Unavg","Mod.15",0,1,0.107862272145906,-7.17405762810539,0.01104753535615,-4.35908736483212e-06,NA,NA,NA,-6.20489482546589,0.958178889689874,0.0041067287467881,-0.000622360898836686,NA,NA
"VAME",39,95,108,"Yes","Avg",NA,NA,NA,NA,-7.17405762810539,0.01104753535615,-4.35908736483212e-06,0,0,0,-6.20489482546589,0.958178889689874,0.0041067287467881,-0.000622360898836686,0,0
"VASI",39,24,25,"No","Unavg","Mod.6",0,0.728660042121675,0.173314788561803,-11.2006213883274,0.0101715405213584,-2.65309729453293e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VASI",39,24,25,"No","Unavg","Mod.7",1.97566959376269,0.271339957878325,0.173382312491582,-11.2247384203322,0.0101713203385975,-2.65300752339837e-06,0.0480603984792638,NA,NA,NA,NA,NA,NA,NA,NA
"VASI",39,24,25,"No","Avg",NA,NA,NA,NA,-11.2071653027757,0.0101714807769773,-2.65307293603706e-06,0.013040706498979,0,0,0,0,0,0,0,0
"ACCI",40,72,61,"No","Unavg","Mod.6",0,0.586089995839363,0.248692811621571,-2.40420053889588,0.00702205470038731,-6.10617003817268e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",40,72,61,"No","Unavg","Mod.7",0.695649570725891,0.413910004160637,0.25056724445369,-2.2850828678327,0.00702789161493599,-6.11381156987157e-06,-0.24372078211964,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",40,72,61,"No","Avg",NA,NA,NA,NA,-2.35489654317052,0.00702447065771244,-6.10933294458996e-06,-0.100878469941174,0,0,0,0,0,0,0,0
"ACGL",40,15,12,"No","Unavg","Mod.6",0,0.696562404461136,0.0596683852891824,-4.25742426423083,0.00415222940087125,-2.78792893098857e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",40,15,12,"No","Unavg","Mod.7",1.66196282616357,0.303437595538864,0.0611281911335648,-4.14741346603165,0.00415033188739334,-2.78721085138921e-06,-0.230397007820795,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",40,15,12,"No","Avg",NA,NA,NA,NA,-4.22404285214196,0.00415165362394401,-2.78771103864153e-06,-0.0699111140724908,0,0,0,0,0,0,0,0
"ACMI",40,10,16,"Yes","Unavg","Mod.13",0.704547556582895,0.412831144581096,0.149100755187198,-2.65066889243634,-0.000918747914154095,NA,NA,NA,NA,2.070703603254,-4.38468378146634,0.000411198277197171,0.00329478541766258,NA,NA
"ACMI",40,10,16,"Yes","Unavg","Mod.15",0,0.587168855418904,0.161121749894983,-4.45240721678613,0.00313760638738574,-1.91860175786833e-06,NA,NA,NA,1.93533742812556,-6.06392446942693,0.000716981211099549,0.00461365787061498,NA,NA
"ACMI",40,10,16,"Yes","Avg",NA,NA,NA,NA,-3.70859352210918,0.0014630169982546,-1.12654319817224e-06,0,0,0,1.9912208011414,-5.37068161418901,0.000590744492503265,0.00406918624630617,0,0
"AMAL",40,42,43,"No","Unavg","Mod.6",0,0.7290687192342,0.115638001294512,-2.96817057964687,0.00475856854056883,-3.45562536304184e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMAL",40,42,43,"No","Unavg","Mod.7",1.9798055608394,0.2709312807658,0.115676321950998,-2.98542700926707,0.00475918401979874,-3.45596676257171e-06,0.0339080237685824,NA,NA,NA,NA,NA,NA,NA,NA
"AMAL",40,42,43,"No","Avg",NA,NA,NA,NA,-2.97284588622532,0.00475873529314487,-3.45571785885372e-06,0.00918674430785921,0,0,0,0,0,0,0,0
"ARUV",40,42,27,"Yes","Unavg","Mod.15",0.677813087641994,0.34059042952885,0.054916514389255,-2.18023375339924,0.00195631474026655,-1.55367132825619e-06,NA,NA,NA,-0.0678278728635275,-1.92284455542644,0.000647222461646341,0.00130512316918645,NA,NA
"ARUV",40,42,27,"Yes","Unavg","Mod.5",1.93753589533259,0.181420812753147,0.0390717788261926,-1.1294341252956,-0.000895388084275268,NA,NA,NA,NA,0.419271813717197,-0.647160163591476,NA,NA,NA,NA
"ARUV",40,42,27,"Yes","Unavg","Mod.7",0,0.477988757718003,0.04766566273668,-2.5002259376686,0.00215216090496034,-1.41263348862456e-06,NA,NA,NA,0.520126106726864,-0.658122989079338,NA,NA,NA,NA
"ARUV",40,42,27,"Yes","Avg",NA,NA,NA,NA,-2.14254949746635,0.00153256876107354,-1.20438851137594e-06,0,0,0,0.301577540467518,-1.08688616588582,0.000220437776212847,0.000444512460781268,0,0
"ATFI",40,24,30,"No","Unavg","Mod.2",1.10057558914252,0.272329928169952,0.0690183307278894,-0.883833570025152,-0.00173520432113447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",40,24,30,"No","Unavg","Mod.6",0,0.472152533240744,0.0770464945282826,-2.21072149206793,0.00148152407234464,-1.63400253317765e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",40,24,30,"No","Unavg","Mod.7",1.22802209110415,0.255517538589304,0.079045337944519,-2.34398694772775,0.00148399749429366,-1.63604915357564e-06,0.253430349143201,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",40,24,30,"No","Avg",NA,NA,NA,NA,-1.88342186077762,0.000606144662694538,-1.18953768809439e-06,0.0647558990168987,0,0,0,0,0,0,0,0
"CAME",40,32,30,"No","Unavg","Mod.6",0,0.72144299803091,0.398637075072918,-28.5735451897464,0.0271774765430937,-6.45120086698518e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",40,32,30,"No","Unavg","Mod.7",1.90326131385308,0.27855700196909,0.398864381156405,-28.5285509682283,0.0271790400937324,-6.45113803956187e-06,-0.0967572757431539,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",40,32,30,"No","Avg",NA,NA,NA,NA,-28.5610117342944,0.0271779120810721,-6.4511833659665e-06,-0.0269524166497095,0,0,0,0,0,0,0,0
"CARU",40,33,24,"Yes","Unavg","Mod.15",0.355375243496837,0.359417201223283,0.0595091386376446,-4.55070471525427,0.00603916414229801,-3.2542697873198e-06,NA,NA,NA,-1.77313737756283,-1.29610795642513,0.0022865672729922,0.000801691207151628,NA,NA
"CARU",40,33,24,"Yes","Unavg","Mod.3",1.41801079345748,0.211276152875322,0.0369237222279962,-4.79002855923187,0.00564399376098442,-2.822264799655e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",40,33,24,"Yes","Unavg","Mod.7",0,0.429306645901394,0.0504261994276601,-4.80314653762875,0.00599996551840715,-2.98270930810036e-06,NA,NA,NA,0.680586748136837,-0.504050555569796,NA,NA,NA,NA
"CARU",40,33,24,"Yes","Avg",NA,NA,NA,NA,-4.70964308835001,0.00593884583465727,-3.04641471700996e-06,0,0,0,-0.345115659540461,-0.682235747557953,0.000821831609667613,0.000288141609919754,0,0
