"Plot","Species.Code","Year","Percent.Cover","Num","Cover.Class","Elevation.m","Data.Type","Fires"
"Gor481","EPAN",2014,2.16666666666667,39,"1",311,"Resurvey","Unburned"
"Gor481","MOSS",2014,7,79,"2",311,"Resurvey","Unburned"
"Gor481","AGXX",2014,5.5,7,"1",311,"Resurvey","Unburned"
"Gor482","AMAL",2014,0.1,10,"1",335,"Resurvey","Unburned"
"Gor482","MOSS",2014,72.5,79,"4",335,"Resurvey","Unburned"
"Gor482","SAXX",2014,0.1,104,"1",335,"Resurvey","Unburned"
"Gor482","PAMY",2014,0.1,83,"1",335,"Resurvey","Unburned"
"Gor482","GASH",2014,10.3333333333333,49,"2",335,"Resurvey","Unburned"
"Gran478","CLUN",2014,1,28,"1",1231,"Resurvey","Unburned"
"Gran478","COCA",2014,4.66666666666667,30,"1",1231,"Resurvey","Unburned"
"Gran478","RULA",2014,0.2,98,"1",1231,"Resurvey","Unburned"
"Gran478","MOSS",2014,18.75,79,"2",1231,"Resurvey","Unburned"
"Gran478","VAME",2014,3,122,"1",1231,"Resurvey","Unburned"
"Gran478","LIBO",2014,0.1,64,"1",1231,"Resurvey","Unburned"
"Gran478","VIXX",2014,0.1,130,"1",1231,"Resurvey","Unburned"
"Gran478","MEFE",2014,0.1,78,"1",1231,"Resurvey","Unburned"
"Gran479","PAMY",2014,1.76666666666667,83,"1",975,"Resurvey","Unburned"
"Gran479","GOOB",2014,0.1,51,"1",975,"Resurvey","Unburned"
"Gran479","MOSS",2014,50,79,"2",975,"Resurvey","Unburned"
"Gran479","CHUM",2014,4.66666666666667,26,"1",975,"Resurvey","Unburned"
"Gran479","VIXX",2014,0.2,130,"1",975,"Resurvey","Unburned"
"Gran479","VAME",2014,7.66666666666667,122,"2",975,"Resurvey","Unburned"
"Gran479","GAOV",2014,3,48,"1",975,"Resurvey","Unburned"
"Gran479","LICO",2014,1,66,"1",975,"Resurvey","Unburned"
"Gran479","MANE",2014,2,76,"1",975,"Resurvey","Unburned"
"HB2064","ARUV",2015,20.625,15,"2",669,"Resurvey","Unburned"
"HB2064","HISC",2015,0.5,57,"1",669,"Resurvey","Unburned"
"HB2064","MOSS",2015,3.5,79,"1",669,"Resurvey","Unburned"
"HB2064","CARU",2015,0.5,23,"1",669,"Resurvey","Unburned"
"HB2064","HEXX",2015,1,55,"1",669,"Resurvey","Unburned"
"HB2066","MANE",2015,2,76,"1",573,"Resurvey","Unburned"
"HB2066","ARCO",2015,2.5,14,"1",573,"Resurvey","Unburned"
"HB2066","CEVE",2015,0.1,25,"1",573,"Resurvey","Unburned"
"HB2066","MOSS",2015,4.5,79,"1",573,"Resurvey","Unburned"
"HB2066","LIBO",2015,6.83333333333333,64,"2",573,"Resurvey","Unburned"
"HB2066","ERXX",2015,1.25,43,"1",573,"Resurvey","Unburned"
"HB2066","SPBE",2015,14.25,109,"2",573,"Resurvey","Unburned"
"HB2066","SOSC",2015,0.1,107,"1",573,"Resurvey","Unburned"
"HB2066","LOCI",2015,0.5,67,"1",573,"Resurvey","Unburned"
"HB2066","HODI",2015,0.1,59,"1",573,"Resurvey","Unburned"
"HB2066","VAME",2015,17,122,"2",573,"Resurvey","Unburned"
"HB2066","CHUM",2015,9.5,26,"2",573,"Resurvey","Unburned"
"HB2066","PAMY",2015,4,83,"1",573,"Resurvey","Unburned"
"HB2066","MARA",2015,5,77,"1",573,"Resurvey","Unburned"
"HB2066","AMAL",2015,11,10,"2",573,"Resurvey","Unburned"
"HB2068","AMAL",2015,12,10,"2",619,"Resurvey","Unburned"
"HB2068","EPAN",2015,1,39,"1",619,"Resurvey","Unburned"
"HB2068","CHUM",2015,0.1,26,"1",619,"Resurvey","Unburned"
"HB2068","PAMY",2015,7.25,83,"2",619,"Resurvey","Unburned"
"HB2068","ADBI",2015,1.5,5,"1",619,"Resurvey","Unburned"
"HB2068","MARA",2015,3,77,"1",619,"Resurvey","Unburned"
"HB2068","GOOB",2015,0.5,51,"1",619,"Resurvey","Unburned"
"HB2068","MOSS",2015,1,79,"1",619,"Resurvey","Unburned"
"HB2068","SOSI",2015,0.1,108,"1",619,"Resurvey","Unburned"
"HB2068","MANE",2015,3.5,76,"1",619,"Resurvey","Unburned"
"HB5146","AMAL",2015,0.1,10,"1",857,"Resurvey","Unburned"
"HB5146","LIBO",2015,7.5,64,"2",857,"Resurvey","Unburned"
"HB5146","PAMY",2015,2.83333333333333,83,"1",857,"Resurvey","Unburned"
"HB5146","ARUV",2015,3,15,"1",857,"Resurvey","Unburned"
"HB5146","VAME",2015,32.5,122,"3",857,"Resurvey","Unburned"
"HB5146","MOSS",2015,3,79,"1",857,"Resurvey","Unburned"
"HB5148","MOSS",2015,1.55,79,"1",871,"Resurvey","Unburned"
"HB5148","AMAL",2015,4.5,10,"1",871,"Resurvey","Unburned"
"HB5148","CHUM",2015,3,26,"1",871,"Resurvey","Unburned"
"HB5148","VAME",2015,27,122,"3",871,"Resurvey","Unburned"
"HB5148","PAMY",2015,9,83,"2",871,"Resurvey","Unburned"
"HB5148","LIBO",2015,6,64,"2",871,"Resurvey","Unburned"
"HB5158","DIHO",2015,0.1,37,"1",659,"Resurvey","Unburned"
"HB5158","CHUM",2015,12,26,"2",659,"Resurvey","Unburned"
"HB5158","AMAL",2015,0.5,10,"1",659,"Resurvey","Unburned"
"HB5158","TROV",2015,0.1,119,"1",659,"Resurvey","Unburned"
"HB5158","PAMY",2015,4,83,"1",659,"Resurvey","Unburned"
"HB5158","MOSS",2015,2,79,"1",659,"Resurvey","Unburned"
"HB5158","LIBO",2015,2.6,64,"1",659,"Resurvey","Unburned"
"HB5158","CLUN",2015,11.75,28,"2",659,"Resurvey","Unburned"
"HB5158","SPBE",2015,0.1,109,"1",659,"Resurvey","Unburned"
"HB5158","ADBI",2015,0.1,5,"1",659,"Resurvey","Unburned"
"HB5158","ACCI",2015,18,1,"2",659,"Resurvey","Unburned"
"HB5158","LICO",2015,0.1,66,"1",659,"Resurvey","Unburned"
"HB5158","VAME",2015,7,122,"2",659,"Resurvey","Unburned"
"HB5158","GOOB",2015,0.1,51,"1",659,"Resurvey","Unburned"
"HIBR2052","CARU",2015,2.25,23,"1",508,"Resurvey","Burned"
"HIBR2052","BASA",2015,0.1,19,"1",508,"Resurvey","Burned"
"HIBR2052","MOSS",2015,21.5,79,"2",508,"Resurvey","Burned"
"HIBR2052","ARUV",2015,19.3333333333333,15,"2",508,"Resurvey","Burned"
"HIBR2052","PAMY",2015,3.5,83,"1",508,"Resurvey","Burned"
"HIBR2052","HISC",2015,1.5,57,"1",508,"Resurvey","Burned"
"HIBR2082","ARUV",2015,21.25,15,"2",634,"Resurvey","Burned"
"HIBR2082","HIXX",2015,0.1,58,"1",634,"Resurvey","Burned"
"HIBR2082","MOSS",2015,7.5,79,"2",634,"Resurvey","Burned"
"HIBR2082","AGSP",2015,4,6,"1",634,"Resurvey","Burned"
"HIBR5160","MARA",2015,3,77,"1",548,"Resurvey","Unburned"
"HIBR5160","VAME",2015,0.6,122,"1",548,"Resurvey","Unburned"
"HIBR5160","MAAQ",2015,2,75,"1",548,"Resurvey","Unburned"
"HIBR5160","ACGL",2015,5.83333333333333,2,"2",548,"Resurvey","Unburned"
"HIBR5160","CLUN",2015,14.3333333333333,28,"2",548,"Resurvey","Unburned"
"HIBR5160","AMAL",2015,5,10,"1",548,"Resurvey","Unburned"
"HIBR5160","EPAN",2015,0.5,39,"1",548,"Resurvey","Unburned"
"HIBR5160","SOSC",2015,2,107,"1",548,"Resurvey","Unburned"
"HIBR5160","ADBI",2015,6,5,"2",548,"Resurvey","Unburned"
"HIBR5160","TROV",2015,0.2,119,"1",548,"Resurvey","Unburned"
"HIBR5160","HODI",2015,50,59,"3",548,"Resurvey","Unburned"
"HIBR5160","PAMY",2015,30,83,"3",548,"Resurvey","Unburned"
"HIBR5160","CHUM",2015,0.1,26,"1",548,"Resurvey","Unburned"
"HIBR5160","MOSS",2015,32.5,79,"3",548,"Resurvey","Unburned"
"HIBR5160","COST",2015,25,32,"2",548,"Resurvey","Unburned"
"HIBR5160","GOOB",2015,0.6,51,"1",548,"Resurvey","Unburned"
"HIBR5160","DIHO",2015,2,37,"1",548,"Resurvey","Unburned"
"HIBR5160","SPDO",2015,8,111,"2",548,"Resurvey","Unburned"
"Horse5125","MOSS",2015,15,79,"2",1259,"Resurvey","Unburned"
"Horse5125","VAME",2015,0.1,122,"1",1259,"Resurvey","Unburned"
"Horse5125","RUSP",2015,4,101,"1",1259,"Resurvey","Unburned"
"Horse5125","GYDR",2015,0.1,52,"1",1259,"Resurvey","Unburned"
"Horse5125","ATFI",2015,4,18,"1",1259,"Resurvey","Unburned"
"Horse5125","CARU",2015,0.1,23,"1",1259,"Resurvey","Unburned"
"Hozo132","LOCI",2014,3,67,"1",853,"Resurvey","Unburned"
"Hozo132","AMAL",2014,2.5,10,"1",853,"Resurvey","Unburned"
"Hozo132","VAME",2014,1.33333333333333,122,"1",853,"Resurvey","Unburned"
"Hozo132","CHUM",2014,3,26,"1",853,"Resurvey","Unburned"
"Hozo132","MANE",2014,1.375,76,"1",853,"Resurvey","Unburned"
"Hozo132","MOSS",2014,80,79,"5",853,"Resurvey","Unburned"
"Hozo132","LIBO",2014,32.5,64,"3",853,"Resurvey","Unburned"
"Hozo132","VAPA",2014,4,123,"1",853,"Resurvey","Unburned"
"Hozo132","PAMY",2014,2.33333333333333,83,"1",853,"Resurvey","Unburned"
"Hozo132","GOOB",2014,3,51,"1",853,"Resurvey","Unburned"
"Hozo134","PAMY",2014,1.16666666666667,83,"1",808,"Resurvey","Unburned"
"Hozo134","MOSS",2014,43.75,79,"3",808,"Resurvey","Unburned"
"Hozo134","COCA",2014,0.1,30,"1",808,"Resurvey","Unburned"
"Hozo134","GOOB",2014,0.2,51,"1",808,"Resurvey","Unburned"
"Hozo134","CLUN",2014,2.5,28,"1",808,"Resurvey","Unburned"
"Hozo134","ACCI",2014,18.0613475177305,1,"NA",808,"Resurvey","Unburned"
"Hozo134","VAPA",2014,3,123,"1",808,"Resurvey","Unburned"
"Hozo134","LIBO",2014,9,64,"1",808,"Resurvey","Unburned"
"Hozo134","CHUM",2014,0.5,26,"1",808,"Resurvey","Unburned"
"Hozo134","MANE",2014,26,76,"3",808,"Resurvey","Unburned"
"Hozo136","LIBO",2014,1,64,"1",643,"Resurvey","Unburned"
"Hozo136","VAME",2014,25,122,"3",643,"Resurvey","Unburned"
"Hozo136","PAMY",2014,5.33333333333333,83,"1",643,"Resurvey","Unburned"
"Hozo136","ARUV",2014,0.1,15,"1",643,"Resurvey","Unburned"
"Hozo136","MOSS",2014,81.6666666666667,79,"4",643,"Resurvey","Unburned"
"Hozo138","CLUN",2014,1.5,28,"1",838,"Resurvey","Unburned"
"Hozo138","MANE",2014,4.25,76,"1",838,"Resurvey","Unburned"
"Hozo138","LICO",2014,0.2,66,"1",838,"Resurvey","Unburned"
"Hozo138","ALSI",2014,7,9,"1",838,"Resurvey","Unburned"
"Hozo138","MOSS",2014,40,79,"3",838,"Resurvey","Unburned"
"Hozo138","MARA",2014,1,77,"1",838,"Resurvey","Unburned"
"Hozo138","PAMY",2014,11.6666666666667,83,"2",838,"Resurvey","Unburned"
"Hozo138","GOOB",2014,0.5,51,"1",838,"Resurvey","Unburned"
"Hozo138","COCA",2014,2.5,30,"1",838,"Resurvey","Unburned"
"Hozo138","LIBO",2014,6.75,64,"2",838,"Resurvey","Unburned"
"Hozo138","AMAL",2014,5,10,"1",838,"Resurvey","Unburned"
"Hozo138","CHUM",2014,4.5,26,"1",838,"Resurvey","Unburned"
"Hozo138","GAOV",2014,1,48,"1",838,"Resurvey","Unburned"
"Hozo138","SOSC",2014,0.1,107,"1",838,"Resurvey","Unburned"
"Hozo138","VAME",2014,1.25,122,"1",838,"Resurvey","Unburned"
"Hozo138","ACCI",2014,18.0613475177305,1,"NA",838,"Resurvey","Unburned"
"Hozo142","RUPA",2014,11.5,99,"2",869,"Resurvey","Unburned"
"Hozo142","VIXX",2014,2,130,"1",869,"Resurvey","Unburned"
"Hozo142","RUSP",2014,3,101,"1",869,"Resurvey","Unburned"
"Hozo142","MARA",2014,1.55,77,"1",869,"Resurvey","Unburned"
"Hozo142","DIFO",2014,0.5,36,"1",869,"Resurvey","Unburned"
"Hozo142","COST",2014,4.25,32,"1",869,"Resurvey","Unburned"
"Hozo142","OPHO",2014,0.1,81,"1",869,"Resurvey","Unburned"
"Hozo142","SARA",2014,0.1,103,"1",869,"Resurvey","Unburned"
"Hozo142","ATFI",2014,4.33333333333333,18,"1",869,"Resurvey","Unburned"
"Hozo142","MOSS",2014,2.5,79,"1",869,"Resurvey","Unburned"
"Hozo142","RUSP",2014,3,101,"1",869,"Resurvey","Unburned"
"Hozo142","GYDR",2014,4,52,"1",869,"Resurvey","Unburned"
"Hozo144","LIBO",2014,5,64,"1",881,"Resurvey","Unburned"
"Hozo144","VAPA",2014,0.1,123,"1",881,"Resurvey","Unburned"
"Hozo144","VAME",2014,1,122,"1",881,"Resurvey","Unburned"
"Hozo144","MOSS",2014,28,79,"3",881,"Resurvey","Unburned"
"Hozo144","ACCI",2014,18.0613475177305,1,"NA",881,"Resurvey","Unburned"
"Hozo144","AMAL",2014,1,10,"1",881,"Resurvey","Unburned"
"Hozo144","CLUN",2014,2.5,28,"1",881,"Resurvey","Unburned"
"Hozo144","GAOV",2014,0.1,48,"1",881,"Resurvey","Unburned"
"Hozo144","CHUM",2014,0.75,26,"1",881,"Resurvey","Unburned"
"Hozo144","MANE",2014,4.375,76,"1",881,"Resurvey","Unburned"
"Hozo144","PAMY",2014,3.66666666666667,83,"1",881,"Resurvey","Unburned"
"Hozo146","VIXX",2014,3,130,"1",872,"Resurvey","Unburned"
"Hozo146","LIBO",2014,2,64,"1",872,"Resurvey","Unburned"
"Hozo146","COCA",2014,2,30,"1",872,"Resurvey","Unburned"
"Hozo146","ACCI",2014,18.0613475177305,1,"NA",872,"Resurvey","Unburned"
"Hozo146","MANE",2014,0.1,76,"1",872,"Resurvey","Unburned"
"Hozo146","CLUN",2014,2,28,"1",872,"Resurvey","Unburned"
"Hozo146","GOOB",2014,0.2,51,"1",872,"Resurvey","Unburned"
"Hozo146","MOSS",2014,4.25,79,"1",872,"Resurvey","Unburned"
"July1020","MANE",2015,7.4,76,"2",976,"Resurvey","Unburned"
"July1020","VAME",2015,0.5,122,"1",976,"Resurvey","Unburned"
"July1020","PAMY",2015,2,83,"1",976,"Resurvey","Unburned"
"July1020","LIBO",2015,1,64,"1",976,"Resurvey","Unburned"
"July1020","MOSS",2015,43.5,79,"3",976,"Resurvey","Unburned"
"July1020","CHUM",2015,0.6,26,"1",976,"Resurvey","Unburned"
"July1020","TABR",2015,25,114,"2",976,"Resurvey","Unburned"
"July1022","TABR",2015,10,114,"2",1008,"Resurvey","Unburned"
"July1022","CHUM",2015,0.1,26,"1",1008,"Resurvey","Unburned"
"July1022","MOSS",2015,51.25,79,"4",1008,"Resurvey","Unburned"
"July1022","VAME",2015,1.1,122,"1",1008,"Resurvey","Unburned"
"July1022","LIBO",2015,3.06666666666667,64,"1",1008,"Resurvey","Unburned"
"July1022","MANE",2015,2.625,76,"1",1008,"Resurvey","Unburned"
"July1022","CLUN",2015,0.5,28,"1",1008,"Resurvey","Unburned"
"July1024","RULA",2015,2,98,"1",1321,"Resurvey","Unburned"
"July1024","VAME",2015,1.25,122,"1",1321,"Resurvey","Unburned"
"July1024","MOSS",2015,46.25,79,"3",1321,"Resurvey","Unburned"
"July1024","MEFE",2015,3,78,"1",1321,"Resurvey","Unburned"
"July1026","VAME",2015,11,122,"2",1489,"Resurvey","Unburned"
"July1026","MOSS",2015,22.75,79,"2",1489,"Resurvey","Unburned"
"July1026","MEFE",2015,1,78,"1",1489,"Resurvey","Unburned"
"July1026","SOSC",2015,0.1,107,"1",1489,"Resurvey","Unburned"
"July1029","MOSS",2015,56.25,79,"4",1064,"Resurvey","Unburned"
"July1029","VAME",2015,13.3333333333333,122,"2",1064,"Resurvey","Unburned"
"July1029","MANE",2015,20,76,"2",1064,"Resurvey","Unburned"
"July1029","VAAL",2015,60,120,"4",1064,"Resurvey","Unburned"
"July1029","MEFE",2015,0.1,78,"1",1064,"Resurvey","Unburned"
"July1029","GAOV",2015,5,48,"1",1064,"Resurvey","Unburned"
"July1029","COCA",2015,3,30,"1",1064,"Resurvey","Unburned"
"July1029","TRBO",2015,1,118,"1",1064,"Resurvey","Unburned"
"July1029","LIBO",2015,6.4,64,"2",1064,"Resurvey","Unburned"
"July1029","CHUM",2015,4.33333333333333,26,"1",1064,"Resurvey","Unburned"
"July1029","RULA",2015,0.2,98,"1",1064,"Resurvey","Unburned"
"July1029","CLUN",2015,1.25,28,"1",1064,"Resurvey","Unburned"
"July1031","MEFE",2015,1,78,"1",1189,"Resurvey","Unburned"
"July1031","MOSS",2015,64.25,79,"4",1189,"Resurvey","Unburned"
"July1031","VAME",2015,45,122,"3",1189,"Resurvey","Unburned"
"July1031","LIBO",2015,4.5,64,"1",1189,"Resurvey","Unburned"
"July1032","MOSS",2015,50.75,79,"4",1459,"Resurvey","Unburned"
"July1032","VAME",2015,1.5,122,"1",1459,"Resurvey","Unburned"
"July1032","MEFE",2015,0.1,78,"1",1459,"Resurvey","Unburned"
"July1033","MOSS",2015,21.75,79,"2",1274,"Resurvey","Unburned"
"July1033","COCA",2015,1.5,30,"1",1274,"Resurvey","Unburned"
"July1033","VAME",2015,0.3,122,"1",1274,"Resurvey","Unburned"
"July1034","MOSS",2015,85,79,"5",706,"Resurvey","Unburned"
"July1034","VAME",2015,0.1,122,"1",706,"Resurvey","Unburned"
"July1034","MANE",2015,7.33333333333333,76,"2",706,"Resurvey","Unburned"
"July1034","LICO",2015,0.466666666666667,66,"1",706,"Resurvey","Unburned"
"July1034","CLUN",2015,5,28,"1",706,"Resurvey","Unburned"
"July1034","COCA",2015,5,30,"1",706,"Resurvey","Unburned"
"July1034","VAPA",2015,0.1,123,"1",706,"Resurvey","Unburned"
"July1034","CHUM",2015,5.5,26,"2",706,"Resurvey","Unburned"
"July1034","LIBO",2015,12.75,64,"2",706,"Resurvey","Unburned"
"July1034","VIXX",2015,5,130,"1",706,"Resurvey","Unburned"
"July1034","ACCI",2015,0.1,1,"1",706,"Resurvey","Unburned"
"July1035","GASH",2015,1.5,49,"1",1039,"Resurvey","Unburned"
"July1035","LIBO",2015,0.5,64,"1",1039,"Resurvey","Unburned"
"July1035","GOOB",2015,0.1,51,"1",1039,"Resurvey","Unburned"
"July1035","VAME",2015,2,122,"1",1039,"Resurvey","Unburned"
"July1035","MOSS",2015,10.3333333333333,79,"2",1039,"Resurvey","Unburned"
"July1035","MANE",2015,4,76,"1",1039,"Resurvey","Unburned"
"July1035","CHUM",2015,0.733333333333333,26,"1",1039,"Resurvey","Unburned"
"July1035","PAMY",2015,0.1,83,"1",1039,"Resurvey","Unburned"
"July1037","GOOB",2015,1.73333333333333,51,"1",981,"Resurvey","Unburned"
"July1037","TRBO",2015,0.1,118,"1",981,"Resurvey","Unburned"
"July1037","LICO",2015,0.1,66,"1",981,"Resurvey","Unburned"
"July1037","ACCI",2015,4,1,"1",981,"Resurvey","Unburned"
"July1037","LIBO",2015,2.33333333333333,64,"1",981,"Resurvey","Unburned"
"July1037","CHUM",2015,2,26,"1",981,"Resurvey","Unburned"
"July1037","ACGL",2015,0.1,2,"1",981,"Resurvey","Unburned"
"July1037","MANE",2015,5.75,76,"2",981,"Resurvey","Unburned"
"July1037","MOSS",2015,18.75,79,"2",981,"Resurvey","Unburned"
"July1037","PAMY",2015,0.1,83,"1",981,"Resurvey","Unburned"
"July1037","VAME",2015,0.35,122,"1",981,"Resurvey","Unburned"
"July1037","GASH",2015,0.1,49,"1",981,"Resurvey","Unburned"
"July1039","LIBO",2015,2,64,"1",971,"Resurvey","Unburned"
"July1039","VAME",2015,10,122,"2",971,"Resurvey","Unburned"
"July1039","CHUM",2015,0.75,26,"1",971,"Resurvey","Unburned"
"July1039","LICO",2015,0.1,66,"1",971,"Resurvey","Unburned"
"July1039","CHUM",2015,0.75,26,"1",971,"Resurvey","Unburned"
"July1039","VAPA",2015,0.1,123,"1",971,"Resurvey","Unburned"
"July1039","SPBE",2015,0.1,109,"1",971,"Resurvey","Unburned"
"July1039","GOOB",2015,0.2,51,"1",971,"Resurvey","Unburned"
"July1039","ACCI",2015,4,1,"1",971,"Resurvey","Unburned"
"July1039","PTAQ",2015,7,95,"2",971,"Resurvey","Unburned"
"July1039","GASH",2015,0.5,49,"1",971,"Resurvey","Unburned"
"July1039","VIXX",2015,0.1,130,"1",971,"Resurvey","Unburned"
"July1039","MOSS",2015,28.75,79,"3",971,"Resurvey","Unburned"
"July1039","MANE",2015,23.5,76,"2",971,"Resurvey","Unburned"
"July1039","TRBO",2015,0.5,118,"1",971,"Resurvey","Unburned"
"July1041","GASH",2015,0.5,49,"1",1053,"Resurvey","Unburned"
"July1041","ARUV",2015,10,15,"2",1053,"Resurvey","Unburned"
"July1041","PAMY",2015,1,83,"1",1053,"Resurvey","Unburned"
"July1041","VAME",2015,2.83333333333333,122,"1",1053,"Resurvey","Unburned"
"July1041","SPBE",2015,0.8,109,"1",1053,"Resurvey","Unburned"
"July1041","LIBO",2015,3.5,64,"1",1053,"Resurvey","Unburned"
"July1041","MOSS",2015,1,79,"1",1053,"Resurvey","Unburned"
"July1041","CHUM",2015,2.1,26,"1",1053,"Resurvey","Unburned"
"July1043","PAMY",2015,5,83,"1",1122,"Resurvey","Unburned"
"July1043","CHUM",2015,1.6,26,"1",1122,"Resurvey","Unburned"
"July1043","MOSS",2015,39.375,79,"3",1122,"Resurvey","Unburned"
"July1043","VAME",2015,20,122,"2",1122,"Resurvey","Unburned"
"July1045","LIBO",2015,4,64,"1",1075,"Resurvey","Unburned"
"July1045","CHUM",2015,0.1,26,"1",1075,"Resurvey","Unburned"
"July1045","VAME",2015,0.35,122,"1",1075,"Resurvey","Unburned"
"July1045","MOSS",2015,82.5,79,"5",1075,"Resurvey","Unburned"
"Mcal5003","ACMI",2015,8,3,"2",1304,"Resurvey","Unburned"
"Mcal5003","VASI",2015,4,125,"1",1304,"Resurvey","Unburned"
"Mcal5003","VEVI",2015,0.1,127,"1",1304,"Resurvey","Unburned"
"Mcal5003","LICA",2015,0.1,65,"1",1304,"Resurvey","Unburned"
"McAl5004","THOC",2015,6.66666666666667,115,"2",1309,"Resurvey","Unburned"
"McAl5004","MOSS",2015,2,79,"1",1309,"Resurvey","Unburned"
"McAl5004","SARA",2015,80,103,"5",1309,"Resurvey","Unburned"
"McAl5004","LICA",2015,4,65,"1",1309,"Resurvey","Unburned"
"McAl5005","TITR",2015,1.75,116,"1",1694,"Resurvey","Unburned"
"McAl5005","RHAL",2015,20.6666666666667,96,"2",1694,"Resurvey","Unburned"
"McAl5005","VASI",2015,2.5,125,"1",1694,"Resurvey","Unburned"
"McAl5005","RULA",2015,1.33333333333333,98,"1",1694,"Resurvey","Unburned"
"McAl5005","RUPE",2015,4,100,"1",1694,"Resurvey","Unburned"
"McAl5005","VAME",2015,17.25,122,"2",1694,"Resurvey","Unburned"
"McAl5005","MOSS",2015,2.06666666666667,79,"1",1694,"Resurvey","Unburned"
"McAl5005","GYDR",2015,17,52,"2",1694,"Resurvey","Unburned"
"McAl5005","VEVI",2015,15,127,"2",1694,"Resurvey","Unburned"
"McAl5006","RHAL",2015,1,96,"1",1693,"Resurvey","Unburned"
"McAl5006","VAME",2015,29.5,122,"3",1693,"Resurvey","Unburned"
"McAl5006","PHEM",2015,1.1,89,"1",1693,"Resurvey","Unburned"
"McAl5006","VADE",2015,15,121,"2",1693,"Resurvey","Unburned"
"McAl5006","MOSS",2015,20,79,"2",1693,"Resurvey","Unburned"
"McAl5007","LICA",2015,3,65,"1",1696,"Resurvey","Unburned"
"McAl5007","RULA",2015,1.06666666666667,98,"1",1696,"Resurvey","Unburned"
"McAl5007","MOSS",2015,12,79,"2",1696,"Resurvey","Unburned"
"McAl5007","POXX",2015,2,92,"1",1696,"Resurvey","Unburned"
"McAl5007","VIXX",2015,3,130,"1",1696,"Resurvey","Unburned"
"McAl5007","PHEM",2015,23.5,89,"2",1696,"Resurvey","Unburned"
"McAl5007","PEXX",2015,0.1,86,"1",1696,"Resurvey","Unburned"
"McAl5007","VADE",2015,38.3333333333333,121,"3",1696,"Resurvey","Unburned"
"McAl5007","VASI",2015,9.5,125,"2",1696,"Resurvey","Unburned"
"McAl5007","VEVI",2015,4.5,127,"1",1696,"Resurvey","Unburned"
"MCAL5008","VADE",2015,31.25,121,"3",1840,"Resurvey","Unburned"
"MCAL5008","VASI",2015,5,125,"1",1840,"Resurvey","Unburned"
"MCAL5008","VEVI",2015,3,127,"1",1840,"Resurvey","Unburned"
"MCAL5008","LICA",2015,1.25,65,"1",1840,"Resurvey","Unburned"
"MCAL5008","SOSI",2015,0.1,108,"1",1840,"Resurvey","Unburned"
"MCAL5008","FEXX",2015,2.5,44,"1",1840,"Resurvey","Unburned"
"McAl5009","LICA",2015,0.2,65,"1",1825,"Resurvey","Unburned"
"McAl5009","VADE",2015,16.25,121,"2",1825,"Resurvey","Unburned"
"McAl5009","PHAL",2015,2,87,"1",1825,"Resurvey","Unburned"
"McAl5009","PHEM",2015,7,89,"2",1825,"Resurvey","Unburned"
"McAl5009","CAXX",2015,5.66666666666667,24,"2",1825,"Resurvey","Unburned"
"McAl5009","ERXX",2015,1,43,"1",1825,"Resurvey","Unburned"
"McAl5009","MOSS",2015,10.6666666666667,79,"2",1825,"Resurvey","Unburned"
"McAl5010","FEXX",2015,9.25,44,"2",1845,"Resurvey","Unburned"
"McAl5010","ERGR",2015,0.75,41,"1",1845,"Resurvey","Unburned"
"McAl5010","MOSS",2015,1,79,"1",1845,"Resurvey","Unburned"
"McAl5010","ACMI",2015,2,3,"1",1845,"Resurvey","Unburned"
"McAl5010","PHDI",2015,5,88,"1",1845,"Resurvey","Unburned"
"McAl5010","VASI",2015,8,125,"2",1845,"Resurvey","Unburned"
"McAl5010","VADE",2015,6,121,"2",1845,"Resurvey","Unburned"
"McAl5010","LICA",2015,5.75,65,"2",1845,"Resurvey","Unburned"
"McAl5010","CAXX",2015,0.2,24,"1",1845,"Resurvey","Unburned"
"McAl5010","PHEM",2015,0.1,89,"1",1845,"Resurvey","Unburned"
"Mono8019","RUPE",2015,0.35,100,"1",1530,"Resurvey","Unburned"
"Mono8019","VAME",2015,4.125,122,"1",1530,"Resurvey","Unburned"
"Mono8019","SOSI",2015,0.1,108,"1",1530,"Resurvey","Unburned"
"Mono8019","MEFE",2015,29.6666666666667,78,"3",1530,"Resurvey","Unburned"
"Mono8019","MOSS",2015,11,79,"2",1530,"Resurvey","Unburned"
"Mono8020","VADE",2015,29.6666666666667,121,"3",1554,"Resurvey","Unburned"
"Mono8020","PTAQ",2015,0.1,95,"1",1554,"Resurvey","Unburned"
"Mono8020","VEVI",2015,0.1,127,"1",1554,"Resurvey","Unburned"
"Mono8020","LULA",2015,2.25,70,"1",1554,"Resurvey","Unburned"
"Mono8020","MOSS",2015,5,79,"1",1554,"Resurvey","Unburned"
"Mono8020","SOSI",2015,0.1,108,"1",1554,"Resurvey","Unburned"
"Mono8020","PAMY",2015,1.25,83,"1",1554,"Resurvey","Unburned"
"Mono8020","PHEM",2015,9.5,89,"2",1554,"Resurvey","Unburned"
"Mono8020","VASI",2015,3,125,"1",1554,"Resurvey","Unburned"
"Mono8020","EPAN",2015,0.75,39,"1",1554,"Resurvey","Unburned"
"Mono8020","CAXX",2015,0.6,24,"1",1554,"Resurvey","Unburned"
"Mono8021","VASI",2015,4.66666666666667,125,"1",1518,"Resurvey","Unburned"
